id,comment_text,toxicity,label_diasability
5023386,"Why are you so quick to say these kids have mental health issues? Just because something heinous is premeditated doesn't mean they're mentally ill. 
For someone like him ($$$) people will always be quick to justify, or give ""excuses for"" his actions instead of accept he was just stupid and selfish. 
So malice, absolutely. Mental instability? Not in the slightest. You disrespect those suffering from mental illness when you use it as pity card for these boys. Neither of us know for sure, but if any of them were mentally ill, that would have been a part of his defense....but it wasn't.",toxic,psychiatric_or_mental_illness
5026256,"Political correctness dictates you do not insult people for their ""psychotic disorder""
You do not insult the sick
Do you mock people with mental illness?
shame",toxic,psychiatric_or_mental_illness
5028716,"If he was a doctor or mental health professional, that would make his labeling of liberalism as mental illness even more idiotic, not less. Political stances (of any stripe) are not mental illnesses by any reasonable definition of the term. They are opinions.",toxic,psychiatric_or_mental_illness
5030237,"The lunacy is that mental health officials continue to sit in judgement of what is 'normal' and what is treated as mental illness.  I say this having an educational background in non-directive counseling, I'm not a psychiatrist.     While I value studies that examine the roots of how we may come to hold our adult values, I am slow to slip labels of 'illness' onto behaviors that may not fit neatly into a social norm.    

Psychiatric arrogance isn't new,    I know many liberal folks who are quick to call conservative behavior sick or anti-social.   The fact that we found a conservative psychiatrist that does the same with his own definition of 'liberal,' doesn't make me feel better.  I am glad you found it Phil because it adds balance to the conversation.

We are complex critters with an unlimited range of personal experience with different  gifts and weaknesses.    We should respect differences and individual choice.   We are not wildebeest with a herd mentality.",toxic,psychiatric_or_mental_illness
5030447,"Are you prepared to accept the diagnosis of Donald Trump as being a sociopath, which is a mental illness?

People like to support those that have the same moral structure as their own.   Can you agree with that much Phil?    (Do you accept one diagnosis over the thousands that may contradict this author.     What in your background give you the authority to discuss psychiatrict diagnosis?).     

Of course I choose to work with folks that are in control of their mental decisions.   Serious mental illness is more about those who have lost control of their rational thought process to make decision on their daily life.    I have a liberal relative who loved to label President Bush with a broad swath of psychological illnesses.

All this reminds me of Hitler and his psuedo science to prove the Arian race was fundementally superior.   I would guess Mao was similar as he slaughtered thousands of doctors, and teachers that he felt threatened his own dreams of social order.",toxic,psychiatric_or_mental_illness
5032607,"No, we're not. We'll never be, especially when you degrade others by abusing mental illness to bolster a comment. What kind of creature does that?",non-toxic,psychiatric_or_mental_illness
5037095,Perhaps we can persuade nasa to send trump to mars as an experiment of the effects of space travel upon mental illness.,non-toxic,psychiatric_or_mental_illness
5038530,"What utterly senseless destruction.

The place is in a society with freedom of speech, where individuals have the ability to build and create, to write, to produce, to entertain, to inform, to study, to research, to debate.

And then one afternoon a person hits the accelerator pedal on a car and mows down a crowd. 

Was it a narrow-minded and frustrated person with a firmly held ideology and a power-hungry motivation to push that ideology upon others? Was it a person seeking a vile form of fame and attention? Was it a person with a psychiatric illness? 

Those facts are not yet known. But what utterly senseless destruction. 

Education is our best tool. Aged three aged seven aged sixteen. A well and broadly educated society is the least likely to face violent mayhem.",non-toxic,psychiatric_or_mental_illness
5039411,"I have a feeling they will find the attacker or attackers were just disgruntled, mentally unstable individuals.",toxic,psychiatric_or_mental_illness
5039672,"The article is spot on. The President's behavior is disturbing, self destructive and hints at a mental health issue.",toxic,psychiatric_or_mental_illness
5041842,"Who says that he has mental health issues?

Surely you are not implying that conversion to islam is an indication of mental illness.",toxic,psychiatric_or_mental_illness
5043606,"""So, if we're looking for root causes, they're not that difficult to trace ...""  

Indeed they are not, argyle5663.  One of those root causes--in fact, given the backgrounds of so many perpetrators, perhaps THE root cause--is psychological impairment or mental illness.  So, what's been done to ""combat"" that particular ""root cause""? Well, in Canada, there's new hope.  From yesterday's budget story: 

""The government’s investments in mental health care prompted a bold promise from Morneau that over the next five years, Canada will “ensure that every young person under the age of 25 gets the mental health support they need.”

The budget estimates that $5 billion allocated to mental health care in the provinces and territories will help up to 500 000 Canadians under 25 who can’t currently access mental health services to receive care.""  (Source, G&M March 22nd.)

Sad to think that this announcement might be considered an ""anti-terrorist"" initiative.",non-toxic,psychiatric_or_mental_illness
5045801,"1/4
The only way Trump was not lying when he made the original assertion is if he believed right-wing rants that were not sourced and provided no proof or evidence. In that case, he's reckless and irresponsible -- which of course he is. In the meantime, every person and agency that has looked into his false accusation has concluded that Obama did not -- indeed could not -- do what Trump accuses (not 'accused', but accuses) him of doing. And so if the original accusation was born of stupidity, the continued repetition of the accusation is lying. (Or profound mental illness, which I cannot exclude.)  In any event, he's pedaling a falsehood.  A prestigious newspaper yesterday likened Trump to a drunk clinging to an empty bottle of gin.",toxic,psychiatric_or_mental_illness
5048048,"You're the one who is confused!  The Eastern Rites have ALWAYS been considered the Left Lung of the Catholic Church.  The insights of all rites cause the Body of Christ to breathe with both lungs---and offer greater spiritual health and life  to the People of God.


Your theology doesn't allow for greater understanding of human relationship to God occurring over the decades and your spiritual outlook smacks of mental illness.",toxic,psychiatric_or_mental_illness
5049189,"Is condemning phobias the right way to go? After all phobias are just irrational fears which are usually a form of mental illness, however mild.",toxic,psychiatric_or_mental_illness
5053571,Who doesn't get testy with dealing with complete morons the likes of which western governments have never seen before.  Schumer and his gang should be investigated for criminal and mental issues.,toxic,psychiatric_or_mental_illness
5059775,The President is in a rage. His mental illness is increasingly at odds with playing President.,toxic,psychiatric_or_mental_illness
5062642,"Who really wants or needs clean water and air anyway?  

Making money is much more important than breathing and drinking.

Trump is obviously mentally ill.  Really obviously.",toxic,psychiatric_or_mental_illness
5062830,"probably not, they don't allow those with mental disorders to have any. obbbbbviously that applies here.",toxic,psychiatric_or_mental_illness
5063226,There are many people in mental distress on the the streets of Eugene.  It's getting worse every day.  These tragic events are all to common.,non-toxic,psychiatric_or_mental_illness
5063627,sickening that a human being can do this to another. My bet is this guy not only is a racist but is found to have a significant mental illness (psychotic). That would explain it. Very sad. Not only that but to attack him from behind? Such a coward.,toxic,psychiatric_or_mental_illness
5065033,This one has a real mental problem.,toxic,psychiatric_or_mental_illness
5067124,"Hanabata, 

You've gone off half-cocked.  There's nothing whatsoever in this story to support your remark.  If you think there is, please show us.

Bear in mind, there are clinical definitions and off-the-cuff definitions of mental illness.  It might be prudent for you to wait for Cardenas to be examined and/or a judge to make a determination.",toxic,psychiatric_or_mental_illness
5069527,"agree.  Mentally ill homeless individuals are a real danger to the public, especially when armed.  There are too many of these people drifting around Vegas and every American City.  Go check out some of our local buses out here.  I ride the bus to my night job in Waikiki down Kapahuluu.  You all should do the same to get a dose of what we see and hear every night.",non-toxic,psychiatric_or_mental_illness
5072627,"This is an incredibly short-sighted, and damaging change in law. I don't say this to be mean, I don't say it to be hateful, but the transgendered population suffers from a delusion: they believe themselves to be the opposite sex. They're not. They can never be. There is no amount of surgery, or hormone treatments that can make a person switch teams. All it can do is mutilate a person, and develop secondary gender characteristics.  This is not side-effect-free.

The last numbers I saw put the US suicide rate at about 4%. The transgender suicide rate was pushing 45%, and surgery didn't make much of a dent in that. That's abnormal. That's a problem. Black slaves in the US  didn't commit suicide like that. The only other group that did on that level were Jews in Nazi Germany.

You don't tell a schizophrenic that God really is telling them to do things. You shouldn't tell these poor people they've switched sides. These people need professional mental help.",toxic,psychiatric_or_mental_illness
5076642,"Why is everything about a conspiracy and war against men? It's a kind of metal illness.
>
Maybe men are just genetically smarter and risk takers?
<
https://www.youtube.com/watch?v=b9FPe3U8mj8",toxic,psychiatric_or_mental_illness
5082379,"I've been the victim of a violent crime. My son has been the victim of a violent crime. Mr. Wohlforth is anything but ""jaw dropping ignorant;"" clearly he understand the whole of SB91, whereas you do not. That much is plain.  
You say ""Alaska per capita is number one or close to number one in sexual assault, rape, gun deaths, child deaths, child abuse, men killing women, domestic violence, etc. and it is getting worse."" Gee, I wonder why? How about if you explain to me, with cites, where all the social and treatment programs and beds have been over the years to address these issues?  Where are the gun laws? Exactly how has imprisoning people - with pretty much zero treatment, much less effective treatment in prison - helped? Statistics and studies show that incarceration increases criminal thinking, starting on day one, and reverses the positive effects of treatment. It also causes or worsens mental and social disorders, and creates huge problems due to institutionalization.",toxic,psychiatric_or_mental_illness
5093920,"Yes, nice edits after you posted this! I like the new version better by the way. More thought out; I see you toned down the insults just a little so your comment wouldn't be rejected yet again.

That's really funny because you strayed from the ""trappings of the conversation"" long ago when you veered off into insults and statements derogatory towards mentally disabled people.",non-toxic,psychiatric_or_mental_illness
5093963,"Mr. Mcgoogan, I don't know where you're from, probably Canada or Scotland I imagine. Both countries have excellent mental health care. Please visit your local psychiatrist to undergo a mental health evaluation.",toxic,psychiatric_or_mental_illness
5099599,You really are mentally ill.,toxic,psychiatric_or_mental_illness
5102261,"Firstly, I am glad your kids are not crazy, whatever our definition of crazy is.  But, no matter how good parents we are, there comes a time when our children are not in our control and are making choices on their own.  

Many things happen in peoples lives that are out of our control as parents.  

Things happen, not involving substances, that are out of our control.  For example:  ""The first episodes of schizophrenia, bipolar disorder and major depressive disorder tend to appear in the late teens and early 20s""  (I'll put a link to the article below, it is interesting and informative)

I have not ready anything yet that said this individual had tried to hurt anyone.  I've read possible suicide intention.   Trying to get help for mental issues in this state is hard, this person may have been at their wits end trying to get help.

http://www.nbcdfw.com/news/health/The_Real_World__Recognizing_Mental_Illness_in_Young_Adults.html",toxic,psychiatric_or_mental_illness
5104072,"Actually, the better community-level services are, the less need there is for more locked-ward placement.  Yes, there will always be some need for secure forensic placement.  However, many of those individuals, had they received adequate community-level treatment and support would not have committed the crimes which led to their commitment.  The best mental health care is timely, proactive care and support provided before the mental illness progresses to the behavior leading to commitment.  That's the ""missing piece"" in our mental health care system.  We need to recognize it and be willing to provide it.  We're doing neither and we've got hundreds, perhaps thousands, of individuals ""on our streets"" who need and deserve our care and support.  Gary Crum",non-toxic,psychiatric_or_mental_illness
5104542,"Donald Trump - a psychotic - wants to silence his critics.  Welcome to the Fourth Reich.

Now he's trying to intimidate people who criticize him on Twitter.

Join the ACLU.  Help fight this spectacularly unfit and mentally ill President.",toxic,psychiatric_or_mental_illness
5104868,Let me translate that sentence for you Karan.  He's saying that he has been in the mental health treatment business for a long time.  Hope that helps.,non-toxic,psychiatric_or_mental_illness
5105887,"...If it's not lone wolf, it's mental illness.   If it's not mental illness, it's someone who feels disenfranchised and isolated...",toxic,psychiatric_or_mental_illness
5109740,"The article presents a list of things to consider when starting talk therapy, but seems addressed to those who are already self-aware of the problem. I believe there are many people who have mental health issues but are not at a clear level of self-awareness of them. In my case I had no idea I was depressed. I had locked everything down and numbed it all inside, so I thought, until some external events broke through and my edifice crumbled. I went to a talk therapist at first for marriage counselling. From that I realised I had been depressed for many many years. A close acquaintance was long resistant to the idea that depression had an impact in her life and could be treated.

For effective talk therapy, you have to decide to go to it, you have to find a therapist ""who acts like a human"" and ideally someone that has been recommended by others and has good credentials. You also have to keep an open mind about the therapy. That's essential. It can't help if you don't fully participate.",non-toxic,psychiatric_or_mental_illness
5110679,"I work with people with a variety of ""mental conditions"" (schizophrenia, bipolar, obsessive-compulsive disorder, autism, etc.).  One important thing we do is to help them learn to react to challenging situations in a reasonable manner.  Otherwise, they might tend to overreact, sometimes under-react, depending on their diagnosis or even what kind of day they're having.  For example, people with Asperger's Syndrome can seem fairly normal, but have difficulty recognizing sarcasm, insincerity, or humor (like Sheldon Cooper, but it's not so cute in real life).

What is your background in this sort of thing?

THINK:  Would you or any of your friends kill yourself just because someone told you that your spouse just died in a car accident?  What kind of person (outside of Romeo & Juliet) would do that?",non-toxic,psychiatric_or_mental_illness
5111853,"But you are forgetting that bi-polar, schizophrenia and other mental illness is just that. An illness. It is not mentally deranged; demented; insane. It is a rewiring of the brain. And the DSM in the past has used mongloid, moron, and other names that are just not nice. You would not use the N word, even tho it has a history.",toxic,psychiatric_or_mental_illness
5116045,"Ryan:  Thank you for your kind words....I must concur the JC facility is the ugliest building I've ever seen.  I think it's quite ""nice"" inside, but from the outside it looks like a very badly designed warehouse.  Perhaps some trees or hedges.....and,your right, maybe a paint job would help.  I really hope the legislature will consider the ideas presented.  We could be better serving two very needy populations...the mentally ill and our prison populations.  We truly need to start doing thing differently.  regards, Gary Crum",non-toxic,psychiatric_or_mental_illness
5118374,"Sorry to say I receive SSI and I do not have Mental problems.. Yes I own a gun, I also went through  a background check. So How dare you say that the prime reason for getting SSI handout is severe mental problems.. I worked and paid taxes for over 30 years before I received SSI, so how do you say it is a handout?",toxic,psychiatric_or_mental_illness
5121685,"This is a sign of mental illness and instability on his part. It is not your fault. It is his choice. People complete suicide after a long decision-making process. It is about his own issues, not about you. You are not to blame for other's anguish or suicide. You have a right to go on with your own life guilt-free and happy. Make a new start. Shoot down comments about you. Women are often blamed for being 'selfish' for living their own lives, as if you sacrificing your own happiness would have made any difference. He would have done this sooner or later. You cannot be another's life support system to avoid the inevitable. A life with him would have meant keeping him afloat from self-drowning for the next twenty-five years or so. You would have both drowned in the end. Better to leave a sinking ship and have one life saved than stay behind and be the second drowning. You cannot drown yourself to save another.",toxic,psychiatric_or_mental_illness
5121688,"This is a sign of mental illness and instability on his part. It is not your fault. It is his choice. People complete suicide after a long decision-making process. It is about his own issues, not about you. You are not to blame for other's anguish or suicide. You have a right to go on with your own life guilt-free and happy. Make a new start. Shoot down comments about you. Women are often blamed for being 'selfish' for living their own lives, as if you sacrificing your own happiness would have made any difference. He would have done this sooner or later. You cannot be another's life support system to avoid the inevitable. A life with him would have meant keeping him afloat from self-drowning for the next twenty-five years or so. You would have both drowned in the end. Better to leave a sinking ship and have one life saved than stay behind and be the second drowning. You cannot drown yourself to save another.",non-toxic,psychiatric_or_mental_illness
5122454,"---One barrier to accessing mental health is stigma. 

The barrier is teaching it. None of us need do so.",toxic,psychiatric_or_mental_illness
5126552,The AP may not have stated that he was mentally ill but in my book anyone shooting innocent kids and his ex over some allegations as these is definitely not mentally sane.,non-toxic,psychiatric_or_mental_illness
5128108,"How many of these 'doctors' are Christians like Kelly Lynch?
>
There is no real evidence that marijuana is harmful, they are witch hunters who are getting desperate and will say anything to push GOD's will.
>
Why don't they ban pollution? Pollution has been linked to many more diseases including mental illness.
>
What about alcohol and all those parents who get their teens hooked, i never hear about coming down hard on them? Alcohol is far more addictive and link to over 250 diseases!
>
 Are these really doctors or just priests and rabbis pushed into power by a corrupt school system?",toxic,psychiatric_or_mental_illness
5128559,"This article saddens me.

The ""Addiction"" section addresses ""teenagers"" and those in ""school"". The ""The developing brain"" section also deals with ""teenagers"", and fully admits, ""The adult brain appears capable of recovering from chronic pot use in a few weeks."" The proposed legislation deals with limiting access to underaged people.

The ""Mental Illness"" section says, ""The drug’s relationship to depression and anxiety is still up in the air; the science has not established a causal relationship between the two."" IOW, even the ""causal relationship"" is nebulous.

The ""Driving while high"" section's 'concerns' are also addressed in the proposed legislation using heightened enforcement.

The ""Your lungs on pot"" section utterly ignores that close to half of usage is vaporizing (where there is no combustion), not smoking. And about half of the remaining usage is edibles.

Sorry, but this article deals with ""substance abuse"", not merely 'use'.

No wonder there's so much confusion.",non-toxic,psychiatric_or_mental_illness
5129465,"1. Addiction in teens: A survey of 216,000 adolescents from all 50 states indicates that the number of teens with marijuana-related problems is declining. Similarly, the rates of MJ use by young people are falling despite the fact that that more US states are decriminalization or legalizing MJ (Grucza, R.A., et al., 2016; Martins et al., 2016; Choo, E.K., et al., 2014).

2. Mental illness: Med MJ has shown efficacy in mental health contexts, specific to potency/frequency; CBD may, in fact, be neuroprotective, by slowing or even halting the loss of neurons (National Academy of Science, Engineering, & Medicine, 2017) and may also protect against structural brain harms, e.g. hippocampal neural integrity and volume loss in cannabis users (Lorenzetti, V. et al., 2016; Yucel, M. et al, 2016; Volkow, ND et al., 2014).",non-toxic,psychiatric_or_mental_illness
5130111,"Re: ""Mental illness: Med MJ has shown efficacy in mental health contexts, specific to potency/frequency; CBD may, in fact, be neuroprotective, by slowing or even halting the loss of neurons (National Academy of Science, Engineering, & Medicine, 2017) and may also protect against structural brain harms, e.g. hippocampal neural integrity and volume loss in cannabis users (Lorenzetti, V. et al., 2016; Yucel, M. et al, 2016; Volkow, ND et al., 2014).""

I'd say, ""Thanks for this"" if it wasn't a direct contradiction of the 'findings' in your other post which says, "" Low CBD cannabis products should be banned entirely, as they do nothing to protect the brain from volume loss in subcortical structures (like the nucleus accumbens, amygdala, hippocampus, or cerebellum--areas high in cannabis receptors) of the Pre-frontal cortex. To prevent brain damage to humans who consume cannabis, outlaw low CBD cannabis products!""

Is CBD good or bad? You've not made it clear.",toxic,psychiatric_or_mental_illness
5130920,"Until the Medical Examiner issues a cause of death we really don't know if a homicide took place.  If we agree that the suspect has mental issues, then it follows that we also should take any so-called ""confession"" with a huge grain of salt.  From what's been reported so far, I can see him charged with something akin to mishandling or abuse of a corpse but not much else.  Until we learn more, even the $2 million bail as reported by the police seems excessive.",non-toxic,psychiatric_or_mental_illness
5133991,"I am so sorry for your loss. My son has schizophrenia. I understand the insanity of our so-called ""mental health"" system. The patient advocacy lawyers keep those lacking insight to their brain disorders out of treatment. No other physical illness is treated this way.",non-toxic,psychiatric_or_mental_illness
5134345,"If you are mentally ill and in danger of hurting yourself you can be taken into custody under a mental health warrant and held until you are no longer a danger.  If I wish to drive the 3 km to town on a back country road I must wear my seatbelt and I can be severely fined if I don't.  Both of these measures are to force me to not harm myself.  Drug abusers (not the euphemistically ""users"") are treated completely opposite with programs in place to enable their abuse.  This makes no sense.  If you want to save lives you take into custody for treatment people who buy and use illegal opioids.  At the same time you arrest for murder anyone who sells adulterated drugs.  Anything less than these approaches is a pointless waste of time which has been proven over and over to not work.  Get serious or go home and quit bothering the rest of us.",toxic,psychiatric_or_mental_illness
5144172,"RE:  Increased risk of testicular cancer, mental illness...

You may be another one who needs to read some of the numerous studies conducted over the years by reputable universities and scientists.  
""Does marijuana cause cancer?. Dr. Sean McAllister of the Pacific Medical Center in San Francisco has spent years researching cannabidiol.....   “Cannabidiol offers hope of a non-toxic therapy that could treat aggressive forms of cancer without any of the painful side effects of chemotherapy”

The US government solicited a study in 2015 - The research, conducted by a team of scientists at St. George’s University of London  found the two most common cannabinoids in marijuana, tetrahydrocannabinol (THC) and cannabidiol (CBD), weakened the ferocity of cancer cells.... recent studies confirm cannibis can reduce certain types of cancer cells and totally kill others.""

As for mental illness, it's been shown to drastically reduce symptoms of anxiety.

Please read some science-based studies.",non-toxic,psychiatric_or_mental_illness
5149549,"Can you repeat after me, Mental Health Issues.  51 year old man was a violent criminal that the justice system couldn't wrap their head around.  Look at all the offenses and the limited time he spent in prison.  Well, not going take too long for him to drop da soap in prison.",toxic,psychiatric_or_mental_illness
5150385,"So you think that the NDP closed mental hospitals and Lieberals open others? That the NDP abandoned the mentally ill? Think again.
The BC Mental Health services tells a much different story. 
http://www.bcmhsus.ca/history
And so does the inclusions bc web site. Please take the time to read the history all the way from the 1950s to the 1990s. Speaking about Glendale and Woodlands, ""In the fall of 1981 the Provincial Cabinet announced that the institutions of Woodlands, Glendale and Tranquille would be phased out within the following ten years."" This is in the 1980 link.
http://www.inclusionbc.org/about-us/history
The Self-Advocate site also gives an interesting picture
http://selfadvocatenet.com/remembering-institutions/
An effort was made to switching from large mental institutions to community based care. The Socreds started it, then NDP made it happen, and then Gordon Campbell destroyed it by repeatedly cutting funding to mental health care services.
More to come.",non-toxic,psychiatric_or_mental_illness
5150461,"He has documented mental health problems and at least two prior hospitalizations for same.  In trial testimony for a previous crime, a psychiatrist characterized him as ""psychotic"".  Fresno Police Chief Jerry Dyer said the shootings had “nothing to do with terrorism in spite of the statement he made.”

Trying to twist the facts of a case to suit one's own personal prejudices is typical of fanatics of all stripes.  

Contrasting ""Muslims"" and ""whites"" is a false dichotomy.  For example, most Chechen and many Lebanese Muslims consider themselves ethnically white.  

And to top it off, this individual clearly has a significant amount of white DNA in his own pedigree.  Self-hatred is certainly a ""bizarre belief"", wouldn't you agree?",toxic,psychiatric_or_mental_illness
5150829,"On a news report this morning he's already claiming he has ""mental illness"" so I guess instead of being a criminal he's a victim who just needs help and understanding. People now have a built in excuse! Just blame it on ""mental illness""!",toxic,psychiatric_or_mental_illness
5153937,"I see a fundamental difference between physical and mental illness at least in 2017: When someone with a terminal cancer or other terminal degenerative condition, doctors can state with virtually absolute scientific certainty that the person will die, identify the precise biological reasons they will die, map out the process and what sort of pain to expect, and even estimate when they will die with increasing accuracy.

Mental illness, however, is still extremely poorly understood and there are people who go through phases of extreme mental suffering, sometimes even for years, and who then recover and find contentment and happiness. To this day ""depression"" is an illness defined purely by symptoms and not by underlying causes. 

With respect to those in the throes of extreme mental suffering, there are many who come out of it. It would be a shame to have state-approved killing-with-consent (or ""assisted death"" as activists now call it) of those people. I am against that.",non-toxic,psychiatric_or_mental_illness
5154405,"Dr. Wiebe's observations confirm my own intuition around allowing assisted death for those with mental illnesses. Having the option may reduce the despair that some mental afflictions bring. The patient knows she's no longer trapped in an endless cycle of intolerable suffering. There is a lawful, medically-approved way out if she wants it. Having the option may actually fortify the patient's will to carry on.

Endless, intolerable suffering is not an acceptable fate for any human being. That's the conclusion the Supreme Court came to in the Carter decision. It matters not what manner of affliction causes the suffering, it's the fact that the suffering is intolerable and untreatable that informs the right to an assisted death. Giving those who will soon die anyway an easier way out shows little humanity. Relieving the suffering of those who would otherwise spend many years in torture is the truly humanitarian act.",toxic,psychiatric_or_mental_illness
5154846,"Allowing assisted death for mental illness is a slippery slope that I don't trust our governments with. Probably 99.9  % of mental suffering can be improved if not cured with care ,drugs, and money. Our society is too uncaring and greedy to take that path.",non-toxic,psychiatric_or_mental_illness
5154939,"Thank you Sandra Martin for an informative and gracious article.

It's obvious from reading commentary that there is more emotion than knowledge out there.
The state does not hesitate to send soldiers off to wars and near impossible peacekeeping 
missions to horribly violent places where young men and women will very likely pay with
their lives.  No one questions this barbaric take on life in 2017.

But when we talk of those with horrific mental illnesses that destroys not just the patients
life but the lives of families and friends around them, and the need to help these poor
sufferers to end their lives gracefully everyone's back seems to shoot up.  It's remarkable that
there are still those who think that treatment with Vitamin B12 in many of these cases will
do the trick.  Psychiatry in Canada is not basic today.  We have very good care but it's not 
enough.  Not all illnesses, physical or mental (which often has it's root cause in the physical)
can be treated in spite of best care",non-toxic,psychiatric_or_mental_illness
5155973,"It's critically important that the medical team acknowledge clearly that Capay's existing mental illness was significantly degraded and harmed by prolonged solitary confinement in an environment designed to be inhumane. Even those without mental illness going in, would be grossly damaged coming out. There is much shame to share inside Queen's Park-- particularly the responsible Deputy Minister who received a report on Capay every month.",non-toxic,psychiatric_or_mental_illness
5156591,"Charlotte, you are obviously getting your information 2nd or 3rd hand. Tour the property in question as I have and you will see that Shirley was just as responsible for the conditions there, if not more so. The vast majority of the animals there were Shirley's. She was able to hide those animals in between visits by the authorities so those animals were not confiscated. She left Mrs. Maas' animals, however, while Maas was hospitalized. The conditions in Shirley's areas -- the trailer she inhabited and the areas of the house she used -- were just as deplorable, with animal waste and garbage everywhere. Like I mentioned in my first comment, the level of filth and hoarding involved is really indicative of pathology, and it's unfortunate that this mental illness aspect of the story has been neglected.",toxic,psychiatric_or_mental_illness
5157640,Yes.  Religion = mental illness.,toxic,psychiatric_or_mental_illness
5158023,"I'd be happy to send you photos. Give me an email or other contact info and I'll be happy to send them along. The local health department condemned the property due to the filthy living conditions, and that includes the areas Shirley occupied. The photos make it clear why that was necessary. 

Shirley had almost two dozen dogs on the property that she hid between visits by the authorities. It was only because she hid the dogs (and had one put to sleep) that the police were not able to gather as much evidence as they would have liked. Again though, like I mentioned before, this really is more of a case of mental illness than criminality, in many ways. The photos make that clear, too. Unfortunately, the state only has the leverage it needs by prosecuting a criminal case. A welfare case is more tricky. The Maas family and the authorities did look into elder abuse charges against Shirley, however, due to her bullying against Maas, and Eddy died resenting Shirley, which says a lot.",non-toxic,psychiatric_or_mental_illness
5160417,"Interested observer, do not know the party directly but I am an animal lover and do show my dog. Just like to know/see truth. I agree that mental illness is a definite here and hopefully the party gets help. Sorry about the death of Ms. Maas and find it very rude the way she has been spoken of by others when she has passed and can not defend herself.",non-toxic,psychiatric_or_mental_illness
5164593,"Aletheia,
I owe you an apology.  Unlike other people when i find out i was wrong, i own it. So with that being said.  you were correct, 1 of Eddies dogs was PTS'd.  The old brussels griffon that should have been PTS'd a very long time ago.  Shirley tried many times to get Eddie to PTS that poor old thing she wouldnt, she would just let them die.  
I guess people arent realizing that Eddie was a ""collector/hoarder"".  And if any of you folks had 1 clue about that type of mental illness you might not be so quick to judge Shirley with such harshness.  Shirley was not responsible for Eddie, her children were.  The children knew about their mothers mental illness and chose to ignore it.  The children sent that man, Brian, to spy on Eddie.
I hope all of you that are throwing stones, never has to deal with ""hoarding/collecting"" and if you do you will remember Eddie and how it wasnt Shirleys responsibility to ""fix it"".",non-toxic,psychiatric_or_mental_illness
5166239,"How do you grow enough food to feed the hungry? Science. 

How do you address the mental illness many homeless suffer from? Science. 

How do you treat the injuries suffered by veterans and abused? Science. 

Science underlies everything, and a very large proportion of that is government funded.",non-toxic,psychiatric_or_mental_illness
5167351,"I started advocating for  scientific research for  cures for serious mental illnesses (SMI) after my 20 year old schizophrenic son killed himself.  I soon realized that  social studies were the basis for diagnosing , treating and planning services for my son's deadly brain disease.   

I knew that scientific brain research was the  only path to a cure for  schizophrenia and other diseases of brains.  But at every turn we  would run smack into a mental illness system where  social engineering, not scientific evidence  had a tight grasp on brain diseases         

I still cannot get the government to tell me exactly what scientific research was in a planning stage, or being funded to eliminate these neurological diseases of humans.

I  concluded that there is very little science in the future to save--could be millions--around the world-and the incidence of schizophrenia, depression and other chronic neurological diseases is increasing.

Yea scientists for  speaking out .",non-toxic,psychiatric_or_mental_illness
5168199,"Who is insane?
When Commander in Chief Drumpf told the world last week that a formidable U.S. aircraft carrier group was headed to the Korean Peninsula to respond to Kim Jong Un, it was actually going in the opposite direction, to Australia.
If Drumpf had been in charge of D-Day they would have landed in Newfoundland. Eventually, Trump had to call Jared in to show them where north was.
And as far being unhinged, you must have missed this headline last week: ""Donald Trump has 'dangerous mental illness', say psychiatry experts at Yale conference""
The meeting of 35 mental health experts concluded the President is 'paranoid and delusional'
Speaking at the conference at Yale’s School of Medicine, one of the mental health professionals, Dr. John Gartner, a practising psychotherapist who advised psychiatric residents at Johns Hopkins University Medical School, said: “We have an ethical responsibility to warn the public about Donald Trump's dangerous mental illness.”",toxic,psychiatric_or_mental_illness
5172545,"It is the mark of a civilized society that it takes care of those who are unable to take care of themselves. This includes the 10% of society that is unable to function in a work environment, whether it is because of severe mental disability, mental illness, physical challenges, personality disorders,  ageing, or yes, even the lack of drive or initiative, which is often linked to depression. 
I agree with the guaranteed income. The problem is that it does cost more, despite what the most ardent proponents say, and there is no estimate of the cost to taxpayers were this to be extended Province-wide.  This government funds everything through debt and waste, and we are paying so much interest on the debt that if interest rates ever rise, Wynne will have bankrupted the Province. Contemplation of a guaranteed income at this stage is nothing more than an election bribe. Particularly aimed at those in the GTA who just can't see that her ""balanced budget"" is a criminal fraud.",non-toxic,psychiatric_or_mental_illness
5175145,"What happened to the ""root causes"" meme? When Justin was still just ""the Heir with the Hair,"" he was going to give all the poor disaffected terrorists jobs -- of course the root cause of a Jewish boy's mental ill health is less, uh, useful. Oh well, Gerald Butts' cousin or whichever Liberal connection will appreciate the cushy job ""managing"" this $50 million endeavor.",toxic,psychiatric_or_mental_illness
5176414,It isn’t just cigarettes.  The rate of alcohol and drug abuse is much higher among our FN peoples as well.  This almost certainly ties in with higher rates of mental illness and violence in addition to the toll on health.,non-toxic,psychiatric_or_mental_illness
5180096,"Think how sick a person has to be, to go to another human being and to say ""because you're sharing this plant that I don't approve of, I'm going to put you in jail for 14 years"" - that's the law; no that's mental illness!",toxic,psychiatric_or_mental_illness
5181423,Trump is a mentally ill bully.,toxic,psychiatric_or_mental_illness
