id,comment_text,toxicity,label_sexual_orientation
5393197,"That is baloney.
If a straight white male believes he has been fired because of his age, he can file a discrimination complaint. No different from someone who feels they were fired because they are gay or Christian or disabled.",toxic,homosexual_gay_or_lesbian
5393307,They may have changed positions on gay marriage as they grew and learned.  Not everyone is stuck on an idea and can't learn from their mistakes.,toxic,homosexual_gay_or_lesbian
5393363,"And Trump is in favor of equal rights for gay people, ... unless it becomes politically disadvantageous with his social conservative base.
Political expediency runs both ways.",toxic,homosexual_gay_or_lesbian
5393472,So the DUP opposes abortion and gay marriage. Why is it so wrong to discuss these issues? The reason these issues continue to fester in western politics is due to the refusal to allow fulsome and civil debate. I for one would welcome a civilized discussion on these topics with the hope of achieving both compromise and closure.,non-toxic,homosexual_gay_or_lesbian
5394038,"One thing I notice is that no Trump lovers are talking about how Trump bowed to the Saudi King Salman for HIS golden chain, even though Trump had mocked Obama for doing so. In fact, right wing media are furiously denying the trump ""curtsy"" even though it can be seen in video. But even more disturbing is that, while Obama gave the Saudis short shrift in aid while the Saudis torpedoed the US oil industry (and continue to do so), Trump has sold the Saudis advanced weapons, rolled over on the oil glut, and joined with the Saudis is sanctioning Qatar, the host of the largest US military air base in the Middle East. And to think, only last week Trump was praising Qatar as a staunch US ally, which it is.

Also, Trump didn't tell King Salman to stop beheading gays and female adulterers. But never mind, a lot of you guys probably approve of that. Come on, now, be honest.",toxic,homosexual_gay_or_lesbian
5394351,"You can't mention Sharia law or you will get your account deleted.  People don't want to know that female genital mutilation, misogyny, and throwing gays off buildings exist under Sharia law.  It dispels the myth of multicultualism.",toxic,homosexual_gay_or_lesbian
5394959,"I remember in Canada it was not a civilized discussion, but rather rearguard action. The anti-marriage side didn't want civil unions either, until it looked like gay marriage was coming in, and then proposed civil unions as a ""compromise"".",toxic,homosexual_gay_or_lesbian
5395039,"Good question. Would Canada's Liberal/left/progressives tolerate the punishments prescribed for women and gays under Sharia law? Do they accept the notion that public stoning and flogging should be part of our culture? Or would it be 'Sharia Lite', a kinder, gentler version more attuned to their sensitivities?",toxic,homosexual_gay_or_lesbian
5395375,"Not surprised at all too see the violence initiated by the pro-Sharia law crowd. It's the only response they know.

Women's rights and homosexual rights cannot cannot coexist with Muslim culture. Violent confrontations like yesterday clearly show where people stand.",toxic,homosexual_gay_or_lesbian
5395610,"Like the letter writer I have no knowledge of “poud boys”. Is it a gay group? Or a group protest how white males have been treated in the country? Or is it group of college boys out for a good time, hoping to get the attention of girls?",toxic,homosexual_gay_or_lesbian
5395662,"As I said, Riel, if you are stupid enough to consent to Muslim, Jewish, or Catholic tribunals, as with any other type of arbitration, you deserve what you get because that is your choice. This is Canada, not Saudi. No one is forcing you to use faith-based tribunals.  

However the buck stops when the ruling contrasts with our laws (public floggings, persecution of gays, etc). It's really very simple and pretty well summed up in the article.",toxic,homosexual_gay_or_lesbian
5396897,"Antifa are the true fascists, shutting down free speech. I mean, who wants to live under Sharia law? People keep saying it isn't a danger to America, but it's already happening in towns across the country. Look at Dearborn Michigan, a huge no go zone/town where American's were assaulted by Muslims and told to leave.

Anyone who is for Sharia law has not done any research whatsoever. I left the Democratic party because of the ignorance and outright support of child marriage, rape, murdering of gays and terrorism, endorsed by Sharia law and Muslims around the world.",toxic,homosexual_gay_or_lesbian
5397624,"So, now we're going to blame Obama for a rise in hate crimes, huh?  Obama caused more non-white, non-heterosexuals to be attacked?  How so?

I have zero problem calling BLM people morons and bad for their cause.  Tell me.....are you giving the racist white kids at my school a pass because of BLM, or are you justifying the white kids behavior because of BLM?",toxic,heterosexual
5397632,"(*In 2016,“gender identity or expression” was added to the Charter;
**Discrimination based on “sexual orientation” has been prohibited since 1977 (Parti Québécois); with that change, Québec became the first jurisdiction in the Americas larger than a city or county to prohibit anti-gay discrimination.) 
That’s lead Canada (BC + Ont.) to adopt the Civil Marriage Act…
in 2005 (Bloc Québécois)",non-toxic,homosexual_gay_or_lesbian
5397705,"The Trump administration seems to be much tougher on ISIS than the previous administration. I wonder if the protesters are aware that the ISIS practice of throwing gay people off the highest building in town (according to Islamic or Sharia Law, same thing) is alive and well.",toxic,homosexual_gay_or_lesbian
5397728,"Here’s the same Song for you LazyGuy=
Signing by (famous French singer) Lara Fabian
« She’s » the female part of « him »
« She’s » the transvestite living w/his mother and a cat
« …I’m a « Homo », so they say… »

(see this « little masterpiece » of Anthology of Gay Culture
 On YouTube= Lara Fabian- Comme ils disent (What makes a man)
 (w/French lyrics n English transl.)
https://www.youtube.com/watch?v=dUngIQnkpWI

(same song & superb version) 
Marc Almond What makes a Man a Man (w/ Engl. Lyrics)
https://www.youtube.com/watch?v=y36x3YKH7gY
(copy-paste in wb address)",non-toxic,homosexual_gay_or_lesbian
5397783,"Sadly, I agree with you about his chance of winning. He really is NOT a liberal. He is more mainstream than ppl give him credit for. BUT, he WILL be brand gay and liberal. Sad, really. 

BUT, I hope that these dems do NOT go after trying to denigrate each other. Instead, they would be better to speak of what they want to do for the state. 
IOW, how can they help it.",toxic,homosexual_gay_or_lesbian
5398073,"Borme you are showing your ignorance.  Hate crimes are not limited to 'non white, non heterosexuals' victims.",toxic,heterosexual
5398087,"God doesn't need money, but people and institutions do.
God runs on love, but churches need heat, electricity, rent or mortgage payments, staff salaries, etc.
Would you be so upset with Paula Williams if she was still in the closet as Paul Williams making tons of money for homophobic churches?
As far as God's attitude towards trans and gay people, I'll leave that up to God. S/he's more merciful than a lot of His/Her followers.",non-toxic,homosexual_gay_or_lesbian
5398827,"Exactly- there are the dems in DC that threaten everyone to keep them from doing the right thing- especially when it comes to muslims (they even got to Roberts in SCOTUS to make gay marriage legal, WITHOUT EVEN A BILL BEING WRITTEN FOR IT, or the law that stands voted out- ALONG WITH UBAMACARE...), and then there are the muslims now that have taken on the ""crip/blood way of forcing things their way"", which is ""threaten them with death if they do the right thing"", which is why in L.A. the news there wont say what person's skin color is now when they commit crimes, and that is what the muslims did here- ""threatened everyone in Idaho's courts so they'd let these kids off"".  It's only obvious.",toxic,homosexual_gay_or_lesbian
5398995,And of course the ordeal of the possibly innocent men (and lesbians and bi's) they accuse.,toxic,homosexual_gay_or_lesbian
5399090,"""Make America Gay Again""?  When were we ever a gay nation?",toxic,homosexual_gay_or_lesbian
5400251,"These people who should be ashamed but are not--they do not value either ethics or democratic process--hence their colluding candidate and ""president."" They want their cake and to eat it too. 
Republicans want democracy for themselves but want to deny it to others--Blacks, women, gays, lesbians and transgender people, Latinos, immigrants. It's like democracy in ancient Greece only instead of democracy being limited to male citizens, it's limited to citizens who are white. This is the ""vision"" of the Republicans--a society where rights are offered--but only to whites who are straight. America will fall behind more enlightened societies because it allows its most backward elements to lead.",toxic,homosexual_gay_or_lesbian
5400302,"1pepito1:  I forgot to mention that my friend who worked there for 32 years  was a white heterosexual male.   I do not know if this made any difference or not?????    All the other employees out there really liked my friend.  Its just to bad that people like Spilde get their hooks into positions like this and make it miserable for the others................

The reason people do not speak up about a problem person like this when they are actually employed is because like Spilde being in the top position can,  and will make it miserable working conditions for you or just get rid of you, so she had everyone running scared.  Her Bio is now calling her Dr. Spilde and it also states she has a Law Degree.  Hmmmmm, was she ever verified?????",non-toxic,heterosexual
5400528,"There is nothing bizarre in the fact that every species of animal[fish, amphibians, reptiles, birds, insects and mammals] has members that are [for want of a better term] 'homosexual'.  This IS the resulting conclusion of many biologists studying thousands of species from around the world.  

Humans also belong to the 'animal' kingdom and are born this way.  Humans don't select their mates the way animals do.  FEELINGS are strongly involved.
But they also involve biological influence.  Many biologists/medical scientists believe that enzymes transferred from one parent or another to the embryo begin the process.

It was the book of Bruce Bagemihl BIILOGICAL EXUBERANCE: ANIMAL HOMOSEXUALITY AND NATURAL DIVERSITY, utilized as evidence in court, that won a landmark case for a gay couple in Texas ""Lawrence vs. Texas"".",toxic,homosexual_gay_or_lesbian
5400691,"Gay/Lesbian bars fail for the same reason ""straight"" bars do: Not enough paying people to keep the lights on. It's not a conspiracy or some new form of oppression that Lesbian bars across the country are failing. In fact, the bars closing are an indication that gay acceptance/awareness has been succeeding to such a degree that gay people don't have to go to ""themed"" bars just to feel accepted/safe anymore. They can go anywhere they want, which was the goal from the get-go of the gay rights movement. People, especially gay people, should be seeing this trend as society moving forward and an overall win.",toxic,homosexual_gay_or_lesbian
5401095,"We have a VP, as well as a large group of his followers, that would ban gay marriage like yesterday if they could.......just because the concept upsets their religious sensitivities.  

That's why they're marching.  You're naive if you think the evangelicals that voted for this president aren't going to want a favor returned at some point (vis a vis SCOTUS overturning the same sex ruling).",toxic,homosexual_gay_or_lesbian
5401442,"Nice spin......

No one wants for force you to celebrate it.  There's a million degrees of gray area between ""not celebrating gay marriage"" and ""banning gay marriage"".  How have you been forced to celebrate it?  Have you been forced to attend a same-sex wedding?

Gays getting married does nothing to your ability to worship as you see fit.  Feel free to tell me how gays getting married prohibits your religious freedom.....I can't wait.",toxic,homosexual_gay_or_lesbian
5402076,"You have the right to feel shame for being white, heterosexual, and male. Now check your privilege! Equality of opportunity is not enough if arbitrary targets put in place by our ""progressive"" Prime Minister are not met, it means we need to push equality of outcomes regardless of merit - nothing says progress like promoting gender-based quotas above merit and experience - especially for STEM subjects...",toxic,heterosexual
5403252,"You claimed gay Americans own the media, a political party and the Judiciary. Which is incorrect. That's what anti-Semites claim about Jews. They own the media, etc. No one actually owns any of those.",toxic,homosexual_gay_or_lesbian
5404569,"Also, according to you legality doesn't matter, it's  how you identify.  Then why in the heck has gay marriage been such an all-consuming huge issue?  If heterosexual marriage isn't important, why is gay marriage?",toxic,heterosexual
5404780,"Your comments sound good to non-thinkers. What are you self-identifying as tonight, homosexual or transgender? Me? I'm male, and I can't help it, as I was born this way. You, on the other hand, have a gender/sexuality that is not fixed, apparently. Do what your good book tells you, even if it hurts.",toxic,homosexual_gay_or_lesbian
5405213,"""...The Denver rally was one of more than two dozen held in U.S. cities Saturday, organized by ACT for America, which claims Islamic law — namely Shariah — is incompatible with Western democracy..."".  
Of course it is compatible if we remember that our Constitution is a ""living and breathing"" document. America is multicultural and with a few tweaks here and there everyone can feel welcome.  Killing Homosexuals by throwing them off buildings can be very dangerous for pedestrians below so perhaps limiting the toss to 3 stories is in order.  Shame-killing your own family members should be allowed but only in the privacy of the father's home.  Jew killings should be limited to only certain holy months.  Infidels should only have to worry about being slaughtered if they offend but otherwise should be left alone. The authors of our Constitution were too darn prejudiced to consider the feelings of our sharia neighbors but we can rectify that if Trump doesn't get another Supreme Court pick.",toxic,homosexual_gay_or_lesbian
5405352,"Thanks so much for the report on what's being said on EWTN. It's tragic the ""homosexual priests"" canard is still be promulgated by these hate groups.",toxic,homosexual_gay_or_lesbian
5406482,"And here I thought we were doing so well, with not a cathouse or casino in town. I forgot about the homosexuals. No wonder we're being smitten. 

(That was sarcasm, if anyone misunderstood.)",toxic,homosexual_gay_or_lesbian
5406600,"not even close. 
Other than gay issues, he is actually middle of the dem pack and closer to the overall middle.",non-toxic,homosexual_gay_or_lesbian
5406647,"FOTF hates my family. They want to take away our marriage and don't believe we should be allowed to have kids. They're listed as a hate group, and their main objective is to make life as miserable as possible for gay Americans. Absolutely sickening organization.",toxic,homosexual_gay_or_lesbian
5406765,"Trudeau will want to appoint a Francophone as the Chief justice, which I would be fine with if it keeps the job from Abella. She was appointed, along with Louise Charron, by Paul Martin explicitly because of their activism on behalf of gay rights since he had an upcoming case on the matter. Charron quickly realized she was in over her head and left. But Abella continues, the court's weakest link.",non-toxic,homosexual_gay_or_lesbian
5407081,"WE have seen with conversion therapy for homosexuals, that trying to change who a person is, doesn't work.It is virtually impossible for a pedophile to avoid all contact with children.If a Jerry Sandusky went shopping at a grocery store, more than likely he would cross paths with a boy in his target group.Just seeing such a child would start his mind thinking about  sexual fantasies with the child.I don't believe any amount of therapy would change the reaction.The problem that the Church faced when this crisis started to explode was that they thought that if a priest underwent therapy, like a twelve step program, they could then go back to ministering with children.We have found out what a big mistake that was.They kept repeating the same mistake over and over. They moved the priests from one end of the diocese to the other end.I believe there are still Bishops in the Church who continue to use this approach.The shortage of priests is their main reason.It will haunt them.",toxic,homosexual_gay_or_lesbian
5407647,"Interesting comment. Years ago I listened to a speech by a man who stopped being gay. He wanted to be hetero. Some of his advice and suggestions about his life change came from Focus on the Family. It was his decision in the end. What got my attention most is he said he had good, honest, genuine, gay friends while he was gay. After he told those friends he was no longer gay, many of those gay friends shunned him and he was disappointed. He didn't think the sexual orientation would be the only reason he had those friends. So what conclusion should I have came to when his speech was over? Gays only care about themselves and have no viable compassion/interest for any other category of person? If you think Focus is bad for what you think they are doing, can I think gays are bad too since they are only looking out for themselves and don't care what happens to anybody else - purely based on this man's experiences? I really don't want to.",toxic,homosexual_gay_or_lesbian
5408200,"I am concerned about the future of America as I read these comments. Many of you are bashing FOTF as being a hate group because they have a view that is different than yours. You don't like that they publicly state that they are opposed to gay marriage, etc. They are simply stating their views.
But, you feel it is perfectly acceptable to call them haters, while you want everyone to accept your view that gay lifestyle and gay marriage are fine (I don't disagree). Why is your position better than theirs? They don't want to embrace your lifestyle, and don't want it acknowledged by the government. You don't want them to stifle your ideas of a lifestyle, and don't want them to share their views. Seems like many who espouse ""embrace diversity"" only wish to do so when it matches their views.
Why can't we all treat others the way we wish to be treated? Let people have different views than you. Work to get gay marriage recognized. Don't hate; sway people to your position with reason.",toxic,homosexual_gay_or_lesbian
5408387,"This is an interesting question about Postmodern Man. Does he believe:

""If I can bully or trick you into saying ""gay"" and ""orientation"" and all my other ideological buzzwords then I have won because might makes right.""

or

""If I can bully or trick you into saying my ideological buzzwords then I have won because you will get confused and begin to believe those words designate something real.""

or

""If I can bully or trick you into saying my ideological buzzwords then reality will change and things corresponding to the words will come into existence.""

It seems obvious it's really the first. But one does sometimes hear postmodern people assert that in 500 BC Zeus and Apollo really existed.",toxic,homosexual_gay_or_lesbian
5408592,"John, respecting the rights of others to disagree with us is part of being respectful of others. I don't need to call someone who disagrees with me a ""hater"" (not saying you did), as they could see me as a hater for disagreeing with them.  
Tom, FOTF is no different than any other special-interest group/lobbyist in Washington - they are trying to get their views codified. I don't want laws codifying lifestyle, as long as that lifestyle does not infringe on the rights or well-being of others. I disagree with FOTF's lobbying efforts, so I need to support opposing lobbyists. FOTF is trying to codify their beliefs, just as gays are trying to codify their beliefs.  Each side thinks they are right.
I would rather FOTF live their lifestyle in their homes, and let others live theirs in their own home. I want gay couples to have the same tax & benefit treatment as others. FOTF doesn't. Don't hate them for their different view; work to educate them. Hate has no place in civil society.",toxic,homosexual_gay_or_lesbian
5409051,I am not sure I agree social media has killed gay bars. I think gay bars were fading out 10+ years ago or more due to a societal change in stereotypes and acceptance of gays in most bars. The Detour moved from East Colfax to West Colfax years ago and eventually closed its doors.,toxic,homosexual_gay_or_lesbian
5409402,"Well, it doesn't come with the responsibility of sexual control and the potential for the creation of human life.  Which is ironic since regulation of sexual behavior and the uniting of spouses to child is what made marriage the great institution that is is for society.  Homosexual ""marriage"" is just for the two people in it; government entitlements.",toxic,homosexual_gay_or_lesbian
5409516,"It is pathetic seeing MSM beating the Russian drum when it is apparent to all that the majority of hijackers who attacked the World Trade Center came from Saudi Arabia. Yes, it would be fair to slam Trump's willingness to continue on with previous administration's cozy relations with Saudi Arabia but this endless obsession with Russia is getting tiring.

How about investigating Saudi Arabia's abuse of human rights, women's rights, gay rights, sponsorship of terrorism?",toxic,homosexual_gay_or_lesbian
5409759,""". . . nothing is as dehumanizing as rejecting that act and participating in an imitative, purely self-gratifying act with the same sex.""

Since you are not gay, and don't know what it's like to be attracted to and feel love toward a member of the same sex, how would you really know anything about it? And how could you make such an evaluation without talking to those who have experienced long-term same-sex relationships? Do they describe them as dehumanizing? No, they describe them as a source of grace. Do they talk about how the sex amounts to self-gratification? No more than heterosexuals do--if the sex happens to be casual and selfish. The mistake you're making is in thinking that the genitals define the sex. They do not; the human intent and capacity for meaning define the sex people have. The ability to produce children is only one piece of it.",toxic,homosexual_gay_or_lesbian
5410052,"The cannabis legally sold in Alaska is grown here, and inspected here. It does not cross state lines. It is not the business of federal government. The Republican Party is the small-government party. The states rights party. Somehow this is relentlessly thrown out the window with issues like gay marriage and legal cannabis.  Using government to control people and ban disliked behavior is for Democrat Party liberals.",toxic,homosexual_gay_or_lesbian
5410126,"This is just wishful thinking.  Two men in a lifelong friendship who happen to be heterosexual will also usually have wives.  Relational sexual love is very different from friendship.  I'm not even going to comment on the 'no act is more obviously human' bit.   As for the adulterous bit, as usual the heterosexual male culpability is left out.  I guess she committed adultery with herself.",toxic,heterosexual
5410521,"People are made hetero male, hetero female, gay male, gay female, intersexed and trans.  That is the fact of the matter.  God makes them all and all are entitled to love and sex on their own terms.",toxic,homosexual_gay_or_lesbian
5410544,"It should not, but it should be careful in what it calls sin.  No one is rejecting the concept of sin.  Assaulting people because they are gay is always sinful, mortally so.",toxic,homosexual_gay_or_lesbian
5410566,"For gays, its just marriage.  Both in their hearts and before the law.  The Church will catch up to civil practice, as it always has.  It turns out that some gay couples are, in fact, Catholic.  So are their families, who would like a celebration. Often the priest is too.  When you consider A.L., it just codifies what a lot of priests do with divorced couples.  Once they have been married for a while, they privately bless the union and let them back into Communion - and without much investigation. That happens with civilly married Catholics who were not previously married.  I am sure it does or will happen with gay unions. These blessings often don't make it onto the registry, but they occur nevertheless.  I am not arguing, by the way, I am reporting.",toxic,homosexual_gay_or_lesbian
5411824,"Sin is behavior that offends God.  People have complete control over the sex acts that they engage in (consider the Ancient Greek homosexual pederast culture); when a person chooses to embrace an attraction to the same sex, it is then that that person is homosexual.  Embrace it or resist it; we all have that choice.  But there is a clear distinction in societal value/harm of those behaviors.",toxic,homosexual_gay_or_lesbian
5411960,"Your last paragraph sums up the ploy of the homosexual activist lobby:  talk about love and avoid the fact that the definitive element of being homosexual is not love but sodomy.  And if you do have to address sodomy, call it ""sex"" so as to equate it with what male-female couples engage in.",toxic,homosexual_gay_or_lesbian
5411978,"And I have seen the following at the schools at which I have taught:

1) A 6th grade Social Studies teacher tell his students that gay people are child molesting perverts and are going to hell.
2) A Government teacher that spread the falsehood to his students that HRC only won 57 counties in the presidential election.
3) A 7th and 8th grade Social Studies teacher that was a birther, and wasn't afraid to make her feelings about Obama known.

In other words, this goes both ways.",non-toxic,homosexual_gay_or_lesbian
5412392,"As the Monty Python school of theology underscored ""Every sperm is sacred"" there is no way the RCC will accept gay relationships as equal to hetero. The sperm will never connect with an egg, unless in in vitro fertilization which for the RCC is a no-no.
This anti-gay position is ironic given the RCC is the last & largest closet of gay members left in western society.  The RCC & Islam are ecumenical with one another in the being anti-gay, and maintaining hierarchy of male clergy.  How many female imams?
This article pleads for inclusion politely.  Politeness is not a convincing argument, nor reason with the RCC.  It's a power ideology that is the MO imperative.
No matter how polite this article wouldn't see the light of day in the other NCR!",non-toxic,homosexual_gay_or_lesbian
5412613,"What a sterile argument.

Remember Canon 1083 #3: ""sterility neither nullifies nor prohibits marriage.""

If sterile straights can get married and have sterile sex then so can loving gay couples. There really is no difference, Ken.",toxic,homosexual_gay_or_lesbian
5412816,"So, in fact, you have sexual intercourse for self-gratification. Then why do you condemn others for doing what you do? That is hypocrisy. Your actual objection is the old ""gay sex is icky"" -- which is solely a matter of taste.",toxic,homosexual_gay_or_lesbian
5412951,"Apart from all the opinionating about gay sex (EG not love but only sodomy), no one addresses the fact that most gay relationships that lead to marriage are, in fact, rooted profoundly in love, caring and respect. Also, much of the science of sexuality views sexuality on a continuum, ie, the idea of ""normal"" is now seen as inclusive of homosexuality. This is not to say that the vast majority of people in the world are not heterosexual. It means that the demonization of gays in the world that constantly derides gay people as morally bankrupt and yet to be respected, is an insult beyond the pale.",toxic,homosexual_gay_or_lesbian
5412962,"It took them long enough. And it goes against Catholic doctrine, for now.  

I've always wondered why conservative Christians - both Catholic and Protestant -  were always so intent on enforcing two or three Old Testament texts on homosexuality, but were happy to reject slavery even though there are far more extensive Biblical passages that permit it.",toxic,homosexual_gay_or_lesbian
5412965,"That's pretty much the same argument neoscholastics posit to deny the possibility of women's ordination.

The argument goes that Jesus was biologically male, and a priest acts in persona Christi when confecting sacraments, so only a male can be a priest.

I'm more inclined to St Paul's reasoning: ""There is neither Jew nor Gentile, neither slave nor free, nor is there male and female, for you are all one in Christ Jesus."" (NIV translation.)

Your arguments are based on a reductionist view of biological appendages. St Paul's are based on something much higher ... we humans, after all, are something much more than mere biological machines. We are in the Imago Dei ... whether biologically male or female or intersex, whether straight or gay or any shade in between.

And the higher good is the flourishing both of individual humans and of the collective. Love is the higher good. Loving gay couples do not need to be limited by a proscriptive neoscholastic frame of reference.",toxic,homosexual_gay_or_lesbian
5413022,"First, the sex I have is sex, which is different from sodomy.  Second, I admit that I am sinful for engaging in acts of self-gratification; I'm not proud of it.

My objection is that homosexual sodomy is sinful and a perverted use of one's sex (and/or oral, excretory) organs.",toxic,homosexual_gay_or_lesbian
5413199,"""Icky"" is an other one of those word games that the homosexual activists use to make abhorrence to sodomy sound silly.  Meanwhile, thousands and thousands of men who don't think homosexual sodomy is icky are suffering and dying from HIV/AIDS.  Sodomy is a lot more than icky: it's downright deadly.",toxic,homosexual_gay_or_lesbian
5413736,"So let me get this ... er ... straight.

You were envious of a pop idol in your teens. You wanted to be him, but didn't want to have sex with him.

But you chose to be heterosexual in your teens?! 

Methinks you were born heterosexual. Methinks if you had of had homosexual sex, you'd have been a hetero indulging in some disordered sexual behaviour ... precisely what St Paul condemned.

Now that we know that constitutional homosexuals exist (much like left-handed people exist), we realize that they are ordered towards love-relationships with people of the same gender. For them, having hetero sex would be disordered.

If you have a problem with cultural sexual fluidity, please don't take it out on people born gay.",toxic,homosexual_gay_or_lesbian
5413803,"Gay men are only sexually compatible with other men. Gay women are only sexually compatible with other women. This is a scientific fact of their biology. Gay men only have sexual complementarity with other men, etc. THIS IS A FACT! If you are going to base relationships on biological appendages, then you cannot deny consenting adults of 'committed, consenting, life long incestuous relationships' as long as the plumbing is to your personal bias. I am not advocating for this and am strictly against this, but by YOUR logic, this must also be included.",toxic,homosexual_gay_or_lesbian
5414126,not to mention many cultures around the world who have more open forms of family.  and there are also some anthropological studies that show homosexual persons in some tribal cultures are also a means to support the family group.,toxic,homosexual_gay_or_lesbian
5414302,"In this case, I actually meant committing an actual physical assault, as in gay bashing because you want to send a message to gays to behave themselves or face similar physical harm.  That is terrorism.  I address the question of using religious terms to drive vulnerable youth to suicide elsewhere (but doing so is also mortally sinful). Being gay is not a sin.  It is a natural variation that is now being understood by science as such.  Having sex based on your natural variation cannot be sinful either, especially within the bounds of a monogamous relationship.  Interfering with such relationships pushes people into promiscuity - which is also sinful (both the promiscuity and telling people that they might as well be promiscuous because all their sexual conduct is wrong). Once experience in the real world shows being gay is its own normal for gays, Trads have no argument against them accept protecting the myth that tradition is never wrong. Which is a lie.",non-toxic,homosexual_gay_or_lesbian
5414440,"You are correct. Being homosexual is NOT a sin. Engaging in sinful acts is a sin. All sexual immorality is a sin.

Being homosexual is not a natural variation, just the opposite. It is not ordered toward the procreation of the species.",toxic,homosexual_gay_or_lesbian
5414603,Yup. Why did the Church stop talking about sodomy (homo- and heterosexual) as sinful?,toxic,heterosexual
5415147,"I know many Christians that have animal sanctuaries, I have a dog cat sanctuary. It`s just that my experience with Peta is that they are ultra liberals, they dont care for Christians at all, they support abortion, gay marriage, and removal of God/Chri*st from classroom/public square

I asked Jesus into my life in 1983, thanked Him for dying on cross for my sins, made Jesus Lord of my life, asked for forgiveness of sins, asked for The Lord Jesus to save me. I am a sinner saved by Grace no better than anybody.

Peta also has been involved in killing dogs and cats, they are a militant anti Christian group in my experience. I am sure they do some good, but I could not sign on to their left wing anti Christian politics

Mark Levin a very good Conservative Jewish man has a foundation to help homeless animals. My sanctuary has no cages chains or ropes, we have large fenced in areas with meadow and shade trees, heated mini barns. nobody is locked in, 3 or 4 to a area they have childrens pools",toxic,homosexual_gay_or_lesbian
5415711,"You didn't choose to be heterosexual, you were born that way.  About 3% of the human population is born homosexual - it's a naturally occurring biological variant.",non-toxic,homosexual_gay_or_lesbian
5415794,"Canon 1083 #3 has no bearing on gay marriage, as the impediment is not sterility, but the unnaturalness of the so-called sex acts involved.",toxic,homosexual_gay_or_lesbian
5415801,"Re: "" Pence signed in a law allowing businesses to refuse to provide service to same-sex couples. He was so anti-gay he advocated the use of taxpayer dollars for conversion therapy.

Mr. Pence has pushed for the teaching of creationism in public schools. He signed a bill requiring burial or cremation of aborted fetuses.""

Wait. I thought you said he ""is no whacko""???",toxic,homosexual_gay_or_lesbian
5415934,"Pence a ""little more stable""???

What makes you think that?

""Pence signed in a law allowing businesses to refuse to provide service to same-sex couples. He was so anti-gay he advocated the use of taxpayer dollars for conversion therapy.

Mr. Pence has pushed for the teaching of creationism in public schools. He signed a bill requiring burial or cremation of aborted fetuses.""

Religious whackjob for sure.",toxic,homosexual_gay_or_lesbian
5416030,"Wow. The globe publishes a lovely piece about a good man fulfilling a traditional role, like so many others have done since forever. He's even heterosexual and likely white.

Well Done.

More, please.",non-toxic,heterosexual
5416058,"How many times have we heard the Left (Democrats/Liberals) in the United States, Canada and worldwide state repeatedly, not to hate Muslims, Jews ,Gays, Blacks and just about every other part of humanity?! How many times?! How many times?!

Yet, how many times have we heard Democrats/Liberal politicians, world political leaders of every stripe, the news and broadcast media, talk show hosts, T.V. and movie stars and private citizens both in the United States of America, Canada and around the world spew hatred and condemnation toward American President Donald Trump feeling that is all prim and proper?!

Like the Islamic terrorists who are radicalized by I.S.I.S. in mosques all over the world, those people who I have mentioned above that hate President Trump to such an extreme, are certainly responsible for radicalizing the gunman, James T. Hodgkinson. You have fueled this hatred and indignation by the words from your own mouth.

Yes, you asinine hypocrites have blood on your hands.",toxic,homosexual_gay_or_lesbian
5416244,I suspect you are trying to assuage your conscience telling yourself sodomy is just like infertile heterosexual sex.,toxic,heterosexual
5416369,"Put on a Gay Pride hat and wander through parts of many different towns in CO, and let me know how that goes.",non-toxic,homosexual_gay_or_lesbian
5419134,Articles like this make me so glad that I am gay.,toxic,homosexual_gay_or_lesbian
5419453,"I doubt very much that you ""chose"" to be heterosexual. I know that gays do not say, ""I think I will be homosexual. It must be fun to be a member of a despised and persecuted minority.""

And you are still hung up on ""gay sex is icky"".",toxic,heterosexual
5419704,"Your abhorrence of ""sodomy"" is no more than your opinion. No, saying that your find gay sex ""icky"" is appropriate.

Do you know where the highest incidence of HIV is? It is among heterosexuals in Sub-Saharan Africa. Incidentally, the cohort with the lowest incidence of HIV is lesbians.",toxic,homosexual_gay_or_lesbian
5420070,"If you are heterosexual, then you are using it as intended.  If you are bisexual, and some are, the same is true now and was true before.  Variant means fewer than the norm.  Norm, by the way, is not about good and bad but simply frequent or infrequent.",toxic,bisexual
5421245,"What a load. Take a good, long look at yourself, the heartless twit and the greedy republicans you put in power because your feewings were hurted. This is on you and every right wing nut in the country who supports the destruction of America by supporting Trump and the Republican agenda. 
Too much hate preached by the Right:  You hate gays, hate people from other countries, hate Democrats, liberals, muslims, other religions, the non-religious, equal rights, the old, the poor, the young, the starving and on and on. 
For once in your self-centered me, me, me, life, accept responsibility.",toxic,homosexual_gay_or_lesbian
5422210,"There are several unfortunate contradictions in this article, not the least of which is anytime you are including or excluding anyone based on factors they don't control (such as being a gay, aboriginal woman OR being a straight, white male) it is the very definition of discrimination.  I'm not sure why we would modify it with the word ""reverse"".  

If we're serious about eliminating discrimination in all forms, then we need to look at the multiple and complex root causes of the problem, rather than thinking that we've solved it with a simple ""solution"" like setting quotas.

The Prime Minister, for example, deserves credit for his gender-equal cabinet, but he has not solved the problem of gender inequity in politics.   There is much more work to be done.",toxic,homosexual_gay_or_lesbian
